Date,Year,Month,State_UT,OMC,Fuel_Station_ID,Petrol_Sales_KL,Ethanol_Blended_KL,Blending_Percentage,Feedstock,CO2_Reduction_Tonnes,Import_Savings_INR
2019-11-01,2019,11,Nagaland,BPCL,FS102421,9843,762.83,7.75,Maize,1334.95,41955.65
2019-12-01,2019,12,Nagaland,BPCL,FS102422,33395,1549.53,4.64,Sugarcane,2711.68,85224.15
2020-01-01,2020,1,Nagaland,HPCL,FS102423,56889,3788.81,6.66,Maize,6630.42,208384.55
2020-02-01,2020,2,Nagaland,BPCL,FS102424,78649,2626.88,3.34,Sugarcane,4597.04,144478.4
2020-03-01,2020,3,Nagaland,BPCL,FS102425,73037,5054.16,6.92,Maize,8844.78,277978.8
2020-04-01,2020,4,Nagaland,BPCL,FS102426,40833,677.83,1.66,Molasses,1186.2,37280.65
2020-05-01,2020,5,Nagaland,HPCL,FS102427,65141,3621.84,5.56,Sugarcane,6338.22,199201.2
2020-06-01,2020,6,Nagaland,IOC,FS102428,22440,1761.54,7.85,Molasses,3082.69,96884.7
2020-07-01,2020,7,Nagaland,IOC,FS102429,25821,772.05,2.99,Broken Rice,1351.09,42462.75
2020-08-01,2020,8,Nagaland,IOC,FS102430,78077,5894.81,7.55,Broken Rice,10315.92,324214.55
2020-09-01,2020,9,Nagaland,IOC,FS102431,21311,963.26,4.52,Molasses,1685.7,52979.3
2020-10-01,2020,10,Nagaland,BPCL,FS102432,20380,1624.29,7.97,Sugarcane,2842.51,89335.95
2020-11-01,2020,11,Nagaland,BPCL,FS102433,38857,1076.34,2.77,Broken Rice,1883.59,59198.7
2020-12-01,2020,12,Nagaland,BPCL,FS102434,37317,2996.56,8.03,Sugarcane,5243.98,164810.8
2021-01-01,2021,1,Nagaland,BPCL,FS102435,15044,1797.76,11.95,Sugarcane,3146.08,98876.8
2021-02-01,2021,2,Nagaland,BPCL,FS102436,62078,5891.2,9.49,Maize,10309.6,324016.0
2021-03-01,2021,3,Nagaland,HPCL,FS102437,51826,3861.04,7.45,Sugarcane,6756.82,212357.2
2021-04-01,2021,4,Nagaland,BPCL,FS102438,40543,3385.34,8.35,Sugarcane,5924.35,186193.7
2021-05-01,2021,5,Nagaland,HPCL,FS102439,35746,2827.51,7.91,Molasses,4948.14,155513.05
2021-06-01,2021,6,Nagaland,BPCL,FS102440,19322,788.34,4.08,Maize,1379.6,43358.7
2021-07-01,2021,7,Nagaland,IOC,FS102441,42017,1415.97,3.37,Broken Rice,2477.95,77878.35
2021-08-01,2021,8,Nagaland,IOC,FS102442,25629,2252.79,8.79,Broken Rice,3942.38,123903.45
2021-09-01,2021,9,Nagaland,HPCL,FS102443,51870,4383.01,8.45,Maize,7670.27,241065.55
2021-10-01,2021,10,Nagaland,HPCL,FS102444,48721,2090.13,4.29,Maize,3657.73,114957.15
2021-11-01,2021,11,Nagaland,BPCL,FS102445,10939,798.55,7.3,Molasses,1397.46,43920.25
2021-12-01,2021,12,Nagaland,IOC,FS102446,57386,3994.07,6.96,Maize,6989.62,219673.85
2022-01-01,2022,1,Nagaland,HPCL,FS102447,67252,8588.08,12.77,Sugarcane,15029.14,472344.4
2022-02-01,2022,2,Nagaland,BPCL,FS102448,16720,1712.13,10.24,Molasses,2996.23,94167.15
2022-03-01,2022,3,Nagaland,IOC,FS102449,76475,8511.67,11.13,Sugarcane,14895.42,468141.85
2022-04-01,2022,4,Nagaland,BPCL,FS102450,58385,5388.94,9.23,Broken Rice,9430.64,296391.7
2022-05-01,2022,5,Nagaland,BPCL,FS102451,22799,3114.34,13.66,Maize,5450.1,171288.7
2022-06-01,2022,6,Nagaland,IOC,FS102452,29381,3666.75,12.48,Sugarcane,6416.81,201671.25
2022-07-01,2022,7,Nagaland,HPCL,FS102453,57892,9627.44,16.63,Broken Rice,16848.02,529509.2
2022-08-01,2022,8,Nagaland,BPCL,FS102454,9894,1232.79,12.46,Maize,2157.38,67803.45
2022-09-01,2022,9,Nagaland,BPCL,FS102455,23439,2313.43,9.87,Molasses,4048.5,127238.65
2022-10-01,2022,10,Nagaland,IOC,FS102456,75865,2131.81,2.81,Sugarcane,3730.67,117249.55
2022-11-01,2022,11,Nagaland,HPCL,FS102457,78382,10777.53,13.75,Maize,18860.68,592764.15
2022-12-01,2022,12,Nagaland,IOC,FS102458,41038,3455.4,8.42,Maize,6046.95,190047.0
2023-01-01,2023,1,Nagaland,IOC,FS102459,74793,7157.69,9.57,Maize,12525.96,393672.95
2023-02-01,2023,2,Nagaland,HPCL,FS102460,64151,6787.18,10.58,Broken Rice,11877.57,373294.9
2023-03-01,2023,3,Nagaland,IOC,FS102461,57272,10904.59,19.04,Broken Rice,19083.03,599752.45
2023-04-01,2023,4,Nagaland,IOC,FS102462,51066,6066.64,11.88,Sugarcane,10616.62,333665.2
2023-05-01,2023,5,Nagaland,BPCL,FS102463,46333,3827.11,8.26,Sugarcane,6697.44,210491.05
2023-06-01,2023,6,Nagaland,BPCL,FS102464,70781,12712.27,17.96,Maize,22246.47,699174.85
2023-07-01,2023,7,Nagaland,BPCL,FS102465,46596,7595.15,16.3,Broken Rice,13291.51,417733.25
2023-08-01,2023,8,Nagaland,HPCL,FS102466,33378,3765.04,11.28,Sugarcane,6588.82,207077.2
2023-09-01,2023,9,Nagaland,HPCL,FS102467,72377,9372.82,12.95,Molasses,16402.43,515505.1
2023-10-01,2023,10,Nagaland,IOC,FS102468,57063,6094.33,10.68,Molasses,10665.08,335188.15
2023-11-01,2023,11,Nagaland,HPCL,FS102469,13492,2042.69,15.14,Sugarcane,3574.71,112347.95
2023-12-01,2023,12,Nagaland,BPCL,FS102470,55006,9114.49,16.57,Broken Rice,15950.36,501296.95
2024-01-01,2024,1,Nagaland,HPCL,FS102471,45449,7040.05,15.49,Broken Rice,12320.09,387202.75
2024-02-01,2024,2,Nagaland,HPCL,FS102472,44723,9615.44,21.5,Molasses,16827.02,528849.2
2024-03-01,2024,3,Nagaland,BPCL,FS102473,22026,1557.24,7.07,Maize,2725.17,85648.2
2024-04-01,2024,4,Nagaland,HPCL,FS102474,66031,12585.51,19.06,Sugarcane,22024.64,692203.05
2024-05-01,2024,5,Nagaland,BPCL,FS102475,76232,16389.88,21.5,Broken Rice,28682.29,901443.4
2024-06-01,2024,6,Nagaland,IOC,FS102476,15910,2042.84,12.84,Sugarcane,3574.97,112356.2
2024-07-01,2024,7,Nagaland,BPCL,FS102477,23858,2944.08,12.34,Maize,5152.14,161924.4
2024-08-01,2024,8,Nagaland,HPCL,FS102478,36555,5088.46,13.92,Sugarcane,8904.81,279865.3
2024-09-01,2024,9,Nagaland,HPCL,FS102479,25939,4038.7,15.57,Sugarcane,7067.72,222128.5
2024-10-01,2024,10,Nagaland,BPCL,FS102480,68071,12933.49,19.0,Molasses,22633.61,711341.95
2024-11-01,2024,11,Nagaland,BPCL,FS102481,37873,6945.91,18.34,Maize,12155.34,382025.05
2024-12-01,2024,12,Nagaland,IOC,FS102482,54638,6562.02,12.01,Sugarcane,11483.53,360911.1
2025-01-01,2025,1,Nagaland,IOC,FS102483,25045,5384.68,21.5,Molasses,9423.19,296157.4
2025-02-01,2025,2,Nagaland,BPCL,FS102484,32918,4322.13,13.13,Broken Rice,7563.73,237717.15
2025-03-01,2025,3,Nagaland,BPCL,FS102485,69009,4906.54,7.11,Broken Rice,8586.44,269859.7
2025-04-01,2025,4,Nagaland,BPCL,FS102486,45338,8156.31,17.99,Sugarcane,14273.54,448597.05
2025-05-01,2025,5,Nagaland,BPCL,FS102487,54566,11731.69,21.5,Molasses,20530.46,645242.95
2025-06-01,2025,6,Nagaland,IOC,FS102488,60132,12928.38,21.5,Maize,22624.66,711060.9
2025-07-01,2025,7,Nagaland,BPCL,FS102489,36084,1999.05,5.54,Sugarcane,3498.34,109947.75
2025-08-01,2025,8,Nagaland,IOC,FS102490,24116,4181.71,17.34,Molasses,7317.99,229994.05
2025-09-01,2025,9,Nagaland,IOC,FS102491,56817,6113.51,10.76,Maize,10698.64,336243.05
2025-10-01,2025,10,Nagaland,IOC,FS102492,55632,7627.15,13.71,Broken Rice,13347.51,419493.25
2025-11-01,2025,11,Nagaland,BPCL,FS102493,38776,6056.81,15.62,Sugarcane,10599.42,333124.55
2025-12-01,2025,12,Nagaland,BPCL,FS102494,28897,6212.85,21.5,Broken Rice,10872.49,341706.75
2026-01-01,2026,1,Nagaland,IOC,FS102495,15283,3285.84,21.5,Maize,5750.22,180721.2
2026-02-01,2026,2,Nagaland,IOC,FS102496,27346,2824.84,10.33,Maize,4943.47,155366.2
2026-03-01,2026,3,Nagaland,HPCL,FS102497,32756,7042.54,21.5,Sugarcane,12324.44,387339.7
2026-04-01,2026,4,Nagaland,IOC,FS102498,8591,1471.64,17.13,Maize,2575.37,80940.2
2026-05-01,2026,5,Nagaland,BPCL,FS102499,10260,2205.9,21.5,Sugarcane,3860.33,121324.5
2026-06-01,2026,6,Nagaland,BPCL,FS102500,49542,10651.53,21.5,Molasses,18640.18,585834.15
2026-07-01,2026,7,Nagaland,BPCL,FS102501,72732,13222.68,18.18,Broken Rice,23139.69,727247.4
2015-01-01,2015,1,Odisha,HPCL,FS102502,42033,1080.25,2.57,Maize,1890.44,59413.75
2015-02-01,2015,2,Odisha,BPCL,FS102503,69993,2519.75,3.6,Maize,4409.56,138586.25
2015-03-01,2015,3,Odisha,HPCL,FS102504,26961,304.66,1.13,Broken Rice,533.16,16756.3
2015-04-01,2015,4,Odisha,IOC,FS102505,29975,599.5,2.0,Sugarcane,1049.12,32972.5
2015-05-01,2015,5,Odisha,HPCL,FS102506,18411,311.15,1.69,Broken Rice,544.51,17113.25
2015-06-01,2015,6,Odisha,IOC,FS102507,25771,633.97,2.46,Sugarcane,1109.45,34868.35
2015-07-01,2015,7,Odisha,HPCL,FS102508,37714,546.85,1.45,Maize,956.99,30076.75
2015-08-01,2015,8,Odisha,HPCL,FS102509,16562,354.43,2.14,Molasses,620.25,19493.65
2015-09-01,2015,9,Odisha,IOC,FS102510,34844,874.58,2.51,Molasses,1530.52,48101.9
2015-10-01,2015,10,Odisha,HPCL,FS102511,62708,1975.3,3.15,Sugarcane,3456.78,108641.5
2015-11-01,2015,11,Odisha,BPCL,FS102512,63309,1342.15,2.12,Maize,2348.76,73818.25
2015-12-01,2015,12,Odisha,HPCL,FS102513,48581,1029.92,2.12,Sugarcane,1802.36,56645.6
2016-01-01,2016,1,Odisha,HPCL,FS102514,77157,2600.19,3.37,Sugarcane,4550.33,143010.45
2016-02-01,2016,2,Odisha,HPCL,FS102515,10347,147.96,1.43,Sugarcane,258.93,8137.8
2016-03-01,2016,3,Odisha,HPCL,FS102516,70771,1443.73,2.04,Broken Rice,2526.53,79405.15
2016-04-01,2016,4,Odisha,HPCL,FS102517,56135,1762.64,3.14,Molasses,3084.62,96945.2
2016-05-01,2016,5,Odisha,HPCL,FS102518,54733,1373.8,2.51,Molasses,2404.15,75559.0
2016-06-01,2016,6,Odisha,BPCL,FS102519,8634,423.07,4.9,Broken Rice,740.37,23268.85
2016-07-01,2016,7,Odisha,BPCL,FS102520,43999,1918.36,4.36,Molasses,3357.13,105509.8
2016-08-01,2016,8,Odisha,IOC,FS102521,77374,1593.9,2.06,Sugarcane,2789.33,87664.5
2016-09-01,2016,9,Odisha,BPCL,FS102522,19244,96.22,0.5,Broken Rice,168.38,5292.1
2016-10-01,2016,10,Odisha,HPCL,FS102523,47551,1516.88,3.19,Molasses,2654.54,83428.4
2016-11-01,2016,11,Odisha,HPCL,FS102524,13914,372.9,2.68,Broken Rice,652.57,20509.5
2016-12-01,2016,12,Odisha,IOC,FS102525,11688,413.76,3.54,Sugarcane,724.08,22756.8
2017-01-01,2017,1,Odisha,IOC,FS102526,45805,2294.83,5.01,Maize,4015.95,126215.65
2017-02-01,2017,2,Odisha,BPCL,FS102527,30703,865.82,2.82,Molasses,1515.19,47620.1
2017-03-01,2017,3,Odisha,BPCL,FS102528,15410,796.7,5.17,Sugarcane,1394.23,43818.5
2017-04-01,2017,4,Odisha,HPCL,FS102529,42248,2446.16,5.79,Sugarcane,4280.78,134538.8
2017-05-01,2017,5,Odisha,HPCL,FS102530,51663,2510.82,4.86,Sugarcane,4393.94,138095.1
2017-06-01,2017,6,Odisha,IOC,FS102531,43367,1569.89,3.62,Broken Rice,2747.31,86343.95
2017-07-01,2017,7,Odisha,IOC,FS102532,45018,1620.65,3.6,Maize,2836.14,89135.75
2017-08-01,2017,8,Odisha,HPCL,FS102533,24498,455.66,1.86,Molasses,797.41,25061.3
2017-09-01,2017,9,Odisha,BPCL,FS102534,38099,1196.31,3.14,Broken Rice,2093.54,65797.05
2017-10-01,2017,10,Odisha,IOC,FS102535,31482,894.09,2.84,Molasses,1564.66,49174.95
2017-11-01,2017,11,Odisha,IOC,FS102536,10036,456.64,4.55,Maize,799.12,25115.2
2017-12-01,2017,12,Odisha,HPCL,FS102537,24924,802.55,3.22,Broken Rice,1404.46,44140.25
2018-01-01,2018,1,Odisha,BPCL,FS102538,29518,1549.69,5.25,Sugarcane,2711.96,85232.95
2018-02-01,2018,2,Odisha,IOC,FS102539,77803,3773.45,4.85,Broken Rice,6603.54,207539.75
2018-03-01,2018,3,Odisha,IOC,FS102540,25140,1297.22,5.16,Broken Rice,2270.14,71347.1
2018-04-01,2018,4,Odisha,IOC,FS102541,53210,2724.35,5.12,Maize,4767.61,149839.25
2018-05-01,2018,5,Odisha,IOC,FS102542,70112,2510.01,3.58,Molasses,4392.52,138050.55
2018-06-01,2018,6,Odisha,HPCL,FS102543,24360,433.61,1.78,Sugarcane,758.82,23848.55
2018-07-01,2018,7,Odisha,HPCL,FS102544,11017,961.78,8.73,Molasses,1683.12,52897.9
2018-08-01,2018,8,Odisha,BPCL,FS102545,58949,4043.9,6.86,Sugarcane,7076.82,222414.5
2018-09-01,2018,9,Odisha,IOC,FS102546,11196,712.07,6.36,Sugarcane,1246.12,39163.85
2018-10-01,2018,10,Odisha,IOC,FS102547,57714,3064.61,5.31,Sugarcane,5363.07,168553.55
2018-11-01,2018,11,Odisha,BPCL,FS102548,57220,3856.63,6.74,Broken Rice,6749.1,212114.65
2018-12-01,2018,12,Odisha,IOC,FS102549,53971,3761.78,6.97,Sugarcane,6583.12,206897.9
2019-01-01,2019,1,Odisha,HPCL,FS102550,67940,3750.29,5.52,Sugarcane,6563.01,206265.95
2019-02-01,2019,2,Odisha,BPCL,FS102551,18265,573.52,3.14,Broken Rice,1003.66,31543.6
2019-03-01,2019,3,Odisha,BPCL,FS102552,63828,3931.8,6.16,Molasses,6880.65,216249.0
2019-04-01,2019,4,Odisha,HPCL,FS102553,54104,5037.08,9.31,Sugarcane,8814.89,277039.4
2019-05-01,2019,5,Odisha,HPCL,FS102554,16484,936.29,5.68,Broken Rice,1638.51,51495.95
2019-06-01,2019,6,Odisha,IOC,FS102555,61678,3040.73,4.93,Maize,5321.28,167240.15
2019-07-01,2019,7,Odisha,IOC,FS102556,18315,998.17,5.45,Maize,1746.8,54899.35
2019-08-01,2019,8,Odisha,IOC,FS102557,17107,1293.29,7.56,Molasses,2263.26,71130.95
2019-09-01,2019,9,Odisha,IOC,FS102558,68422,4591.12,6.71,Maize,8034.46,252511.6
2019-10-01,2019,10,Odisha,BPCL,FS102559,33651,2601.22,7.73,Molasses,4552.13,143067.1
2019-11-01,2019,11,Odisha,HPCL,FS102560,18510,829.25,4.48,Maize,1451.19,45608.75
2019-12-01,2019,12,Odisha,BPCL,FS102561,77134,4034.11,5.23,Maize,7059.69,221876.05
2020-01-01,2020,1,Odisha,BPCL,FS102562,73587,2869.89,3.9,Broken Rice,5022.31,157843.95
2020-02-01,2020,2,Odisha,HPCL,FS102563,30072,1254.0,4.17,Sugarcane,2194.5,68970.0
2020-03-01,2020,3,Odisha,HPCL,FS102564,38916,3008.21,7.73,Broken Rice,5264.37,165451.55
2020-04-01,2020,4,Odisha,IOC,FS102565,31259,1928.68,6.17,Broken Rice,3375.19,106077.4
2020-05-01,2020,5,Odisha,IOC,FS102566,46893,2349.34,5.01,Maize,4111.35,129213.7
2020-06-01,2020,6,Odisha,HPCL,FS102567,38868,1916.19,4.93,Maize,3353.33,105390.45
2020-07-01,2020,7,Odisha,BPCL,FS102568,77000,6537.3,8.49,Broken Rice,11440.27,359551.5
2020-08-01,2020,8,Odisha,BPCL,FS102569,31880,1058.42,3.32,Maize,1852.24,58213.1
2020-09-01,2020,9,Odisha,HPCL,FS102570,35425,1859.81,5.25,Sugarcane,3254.67,102289.55
2020-10-01,2020,10,Odisha,IOC,FS102571,75396,4998.75,6.63,Sugarcane,8747.81,274931.25
2020-11-01,2020,11,Odisha,HPCL,FS102572,40599,1737.64,4.28,Broken Rice,3040.87,95570.2
2020-12-01,2020,12,Odisha,HPCL,FS102573,17004,863.8,5.08,Sugarcane,1511.65,47509.0
2021-01-01,2021,1,Odisha,HPCL,FS102574,62645,1303.02,2.08,Broken Rice,2280.28,71666.1
2021-02-01,2021,2,Odisha,IOC,FS102575,62766,5818.41,9.27,Broken Rice,10182.22,320012.55
2021-03-01,2021,3,Odisha,BPCL,FS102576,18567,1882.69,10.14,Sugarcane,3294.71,103547.95
2021-04-01,2021,4,Odisha,IOC,FS102577,12791,1190.84,9.31,Molasses,2083.97,65496.2
2021-05-01,2021,5,Odisha,IOC,FS102578,29300,2194.57,7.49,Maize,3840.5,120701.35
2021-06-01,2021,6,Odisha,IOC,FS102579,58945,6436.79,10.92,Sugarcane,11264.38,354023.45
2021-07-01,2021,7,Odisha,BPCL,FS102580,76147,8764.52,11.51,Broken Rice,15337.91,482048.6
2021-08-01,2021,8,Odisha,BPCL,FS102581,17304,1405.08,8.12,Molasses,2458.89,77279.4
2021-09-01,2021,9,Odisha,BPCL,FS102582,20521,982.96,4.79,Broken Rice,1720.18,54062.8
2021-10-01,2021,10,Odisha,BPCL,FS102583,47328,511.14,1.08,Sugarcane,894.5,28112.7
2021-11-01,2021,11,Odisha,BPCL,FS102584,33230,3296.42,9.92,Molasses,5768.74,181303.1
2021-12-01,2021,12,Odisha,HPCL,FS102585,49722,4141.84,8.33,Broken Rice,7248.22,227801.2
2022-01-01,2022,1,Odisha,IOC,FS102586,13239,901.58,6.81,Molasses,1577.77,49586.9
2022-02-01,2022,2,Odisha,IOC,FS102587,58886,4098.47,6.96,Molasses,7172.32,225415.85
2022-03-01,2022,3,Odisha,IOC,FS102588,42674,7002.8,16.41,Molasses,12254.9,385154.0
2022-04-01,2022,4,Odisha,BPCL,FS102589,37739,2419.07,6.41,Molasses,4233.37,133048.85
2022-05-01,2022,5,Odisha,BPCL,FS102590,67254,4849.01,7.21,Maize,8485.77,266695.55
2022-06-01,2022,6,Odisha,BPCL,FS102591,77385,2073.92,2.68,Molasses,3629.36,114065.6
2022-07-01,2022,7,Odisha,IOC,FS102592,58100,1853.39,3.19,Maize,3243.43,101936.45
2022-08-01,2022,8,Odisha,HPCL,FS102593,20809,1021.72,4.91,Molasses,1788.01,56194.6
2022-09-01,2022,9,Odisha,HPCL,FS102594,10093,1203.09,11.92,Maize,2105.41,66169.95
2022-10-01,2022,10,Odisha,HPCL,FS102595,48985,3198.72,6.53,Molasses,5597.76,175929.6
2022-11-01,2022,11,Odisha,BPCL,FS102596,70598,3431.06,4.86,Broken Rice,6004.35,188708.3
2022-12-01,2022,12,Odisha,HPCL,FS102597,54622,5549.6,10.16,Molasses,9711.8,305228.0
2023-01-01,2023,1,Odisha,BPCL,FS102598,29988,4132.35,13.78,Broken Rice,7231.61,227279.25
2023-02-01,2023,2,Odisha,HPCL,FS102599,13674,2801.8,20.49,Molasses,4903.15,154099.0
2023-03-01,2023,3,Odisha,HPCL,FS102600,34651,1864.22,5.38,Molasses,3262.39,102532.1
2023-04-01,2023,4,Odisha,HPCL,FS102601,71350,12229.39,17.14,Molasses,21401.43,672616.45
2023-05-01,2023,5,Odisha,IOC,FS102602,60107,6725.97,11.19,Broken Rice,11770.45,369928.35
2023-06-01,2023,6,Odisha,BPCL,FS102603,25563,1740.84,6.81,Broken Rice,3046.47,95746.2
2023-07-01,2023,7,Odisha,BPCL,FS102604,58131,8394.12,14.44,Maize,14689.71,461676.6
2023-08-01,2023,8,Odisha,HPCL,FS102605,66715,8632.92,12.94,Sugarcane,15107.61,474810.6
2023-09-01,2023,9,Odisha,IOC,FS102606,69920,12578.61,17.99,Maize,22012.57,691823.55
2023-10-01,2023,10,Odisha,BPCL,FS102607,9626,1440.05,14.96,Molasses,2520.09,79202.75
2023-11-01,2023,11,Odisha,HPCL,FS102608,11809,1554.06,13.16,Maize,2719.61,85473.3
2023-12-01,2023,12,Odisha,BPCL,FS102609,74095,8313.46,11.22,Maize,14548.55,457240.3
2024-01-01,2024,1,Odisha,IOC,FS102610,11439,2459.38,21.5,Broken Rice,4303.91,135265.9
2024-02-01,2024,2,Odisha,IOC,FS102611,25300,4356.66,17.22,Molasses,7624.15,239616.3
2024-03-01,2024,3,Odisha,BPCL,FS102612,39403,6513.32,16.53,Broken Rice,11398.31,358232.6
2024-04-01,2024,4,Odisha,HPCL,FS102613,29424,4757.86,16.17,Sugarcane,8326.25,261682.3
2024-05-01,2024,5,Odisha,BPCL,FS102614,35209,3337.81,9.48,Molasses,5841.17,183579.55
2024-06-01,2024,6,Odisha,IOC,FS102615,48731,7031.88,14.43,Broken Rice,12305.79,386753.4
2024-07-01,2024,7,Odisha,BPCL,FS102616,57954,8536.62,14.73,Sugarcane,14939.09,469514.1
2024-08-01,2024,8,Odisha,HPCL,FS102617,33102,3406.2,10.29,Maize,5960.85,187341.0
2024-09-01,2024,9,Odisha,BPCL,FS102618,64627,13823.72,21.39,Sugarcane,24191.51,760304.6
2024-10-01,2024,10,Odisha,HPCL,FS102619,37250,8008.75,21.5,Sugarcane,14015.31,440481.25
2024-11-01,2024,11,Odisha,IOC,FS102620,23295,4982.8,21.39,Broken Rice,8719.9,274054.0
2024-12-01,2024,12,Odisha,BPCL,FS102621,18523,3795.36,20.49,Sugarcane,6641.88,208744.8
2025-01-01,2025,1,Odisha,HPCL,FS102622,70142,11524.33,16.43,Maize,20167.58,633838.15
2025-02-01,2025,2,Odisha,IOC,FS102623,45085,9693.27,21.5,Maize,16963.22,533129.85
2025-03-01,2025,3,Odisha,IOC,FS102624,14805,3183.07,21.5,Maize,5570.37,175068.85
2025-04-01,2025,4,Odisha,IOC,FS102625,70028,13704.48,19.57,Sugarcane,23982.84,753746.4
2025-05-01,2025,5,Odisha,IOC,FS102626,14630,3145.45,21.5,Maize,5504.54,172999.75
2025-06-01,2025,6,Odisha,HPCL,FS102627,23701,4683.32,19.76,Maize,8195.81,257582.6
2025-07-01,2025,7,Odisha,HPCL,FS102628,56043,12049.24,21.5,Maize,21086.17,662708.2
2025-08-01,2025,8,Odisha,HPCL,FS102629,9245,1325.73,14.34,Maize,2320.03,72915.15
2025-09-01,2025,9,Odisha,BPCL,FS102630,74951,16114.47,21.5,Sugarcane,28200.32,886295.85
2025-10-01,2025,10,Odisha,HPCL,FS102631,51625,11099.38,21.5,Sugarcane,19423.91,610465.9
2025-11-01,2025,11,Odisha,HPCL,FS102632,34783,7280.08,20.93,Broken Rice,12740.14,400404.4
2025-12-01,2025,12,Odisha,BPCL,FS102633,17471,2613.66,14.96,Maize,4573.9,143751.3
2026-01-01,2026,1,Odisha,BPCL,FS102634,56348,7009.69,12.44,Molasses,12266.96,385532.95
2026-02-01,2026,2,Odisha,HPCL,FS102635,28229,5685.32,20.14,Molasses,9949.31,312692.6
2026-03-01,2026,3,Odisha,HPCL,FS102636,67405,14492.07,21.5,Maize,25361.12,797063.85
2026-04-01,2026,4,Odisha,IOC,FS102637,61031,13121.66,21.5,Sugarcane,22962.9,721691.3
2026-05-01,2026,5,Odisha,BPCL,FS102638,74118,15935.37,21.5,Molasses,27886.9,876445.35
2026-06-01,2026,6,Odisha,HPCL,FS102639,66445,14285.67,21.5,Maize,24999.92,785711.85
2026-07-01,2026,7,Odisha,IOC,FS102640,21731,4672.16,21.5,Sugarcane,8176.28,256968.8
2015-01-01,2015,1,Punjab,HPCL,FS102641,28719,904.65,3.15,Molasses,1583.14,49755.75
2015-02-01,2015,2,Punjab,HPCL,FS102642,70751,1231.07,1.74,Broken Rice,2154.37,67708.85
2015-03-01,2015,3,Punjab,IOC,FS102643,30725,765.05,2.49,Sugarcane,1338.84,42077.75
2015-04-01,2015,4,Punjab,IOC,FS102644,10365,134.75,1.3,Sugarcane,235.81,7411.25
2015-05-01,2015,5,Punjab,BPCL,FS102645,51372,395.56,0.77,Broken Rice,692.23,21755.8
2015-06-01,2015,6,Punjab,HPCL,FS102646,9949,385.03,3.87,Molasses,673.8,21176.65
2015-07-01,2015,7,Punjab,IOC,FS102647,39912,826.18,2.07,Sugarcane,1445.81,45439.9
2015-08-01,2015,8,Punjab,IOC,FS102648,9919,184.49,1.86,Maize,322.86,10146.95
2015-09-01,2015,9,Punjab,BPCL,FS102649,41298,834.22,2.02,Sugarcane,1459.88,45882.1
2015-10-01,2015,10,Punjab,BPCL,FS102650,17228,349.73,2.03,Maize,612.03,19235.15
2015-11-01,2015,11,Punjab,HPCL,FS102651,15432,231.48,1.5,Sugarcane,405.09,12731.4
2015-12-01,2015,12,Punjab,BPCL,FS102652,26013,364.18,1.4,Maize,637.32,20029.9
2016-01-01,2016,1,Punjab,HPCL,FS102653,78375,2797.99,3.57,Broken Rice,4896.48,153889.45
2016-02-01,2016,2,Punjab,BPCL,FS102654,55700,2194.58,3.94,Maize,3840.51,120701.9
2016-03-01,2016,3,Punjab,HPCL,FS102655,32578,1378.05,4.23,Molasses,2411.59,75792.75
2016-04-01,2016,4,Punjab,IOC,FS102656,19596,795.6,4.06,Sugarcane,1392.3,43758.0
2016-05-01,2016,5,Punjab,HPCL,FS102657,78202,2369.52,3.03,Maize,4146.66,130323.6
2016-06-01,2016,6,Punjab,HPCL,FS102658,61609,2322.66,3.77,Broken Rice,4064.65,127746.3
2016-07-01,2016,7,Punjab,IOC,FS102659,18336,515.24,2.81,Sugarcane,901.67,28338.2
2016-08-01,2016,8,Punjab,BPCL,FS102660,33816,1345.88,3.98,Broken Rice,2355.29,74023.4
2016-09-01,2016,9,Punjab,HPCL,FS102661,34819,1535.52,4.41,Molasses,2687.16,84453.6
2016-10-01,2016,10,Punjab,BPCL,FS102662,40747,1495.41,3.67,Maize,2616.97,82247.55
2016-11-01,2016,11,Punjab,HPCL,FS102663,29182,863.79,2.96,Molasses,1511.63,47508.45
2016-12-01,2016,12,Punjab,IOC,FS102664,72075,1751.42,2.43,Molasses,3064.99,96328.1
2017-01-01,2017,1,Punjab,IOC,FS102665,26170,1151.48,4.4,Maize,2015.09,63331.4
2017-02-01,2017,2,Punjab,BPCL,FS102666,51147,2956.3,5.78,Broken Rice,5173.53,162596.5
2017-03-01,2017,3,Punjab,IOC,FS102667,18985,822.05,4.33,Maize,1438.59,45212.75
2017-04-01,2017,4,Punjab,BPCL,FS102668,50923,3253.98,6.39,Broken Rice,5694.47,178968.9
2017-05-01,2017,5,Punjab,IOC,FS102669,55396,2863.97,5.17,Broken Rice,5011.95,157518.35
2017-06-01,2017,6,Punjab,IOC,FS102670,41529,2844.74,6.85,Molasses,4978.3,156460.7
2017-07-01,2017,7,Punjab,HPCL,FS102671,9669,409.0,4.23,Maize,715.75,22495.0
2017-08-01,2017,8,Punjab,IOC,FS102672,48076,1451.9,3.02,Broken Rice,2540.83,79854.5
2017-09-01,2017,9,Punjab,HPCL,FS102673,14021,528.59,3.77,Maize,925.03,29072.45
2017-10-01,2017,10,Punjab,HPCL,FS102674,52732,3459.22,6.56,Maize,6053.63,190257.1
2017-11-01,2017,11,Punjab,IOC,FS102675,63096,3785.76,6.0,Maize,6625.08,208216.8
